"Reporter","ReporterName","Partner","PartnerName","Year","TL","TLS","Duty Type","Duty Code","AV Duty Rate","Specific Duty Rate","TrfLineDescription","DutyTypeDescription","Duty Nature","AvMethod","Note",Industry
"392","japan","000"," World",2023,290121000,,0,"1  ",0,"","--Ethylene","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290122000,,0,"1  ",0,"","--Propene (propylene)","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290123000,,0,"1  ",0,"","--Butene (butylene) and isomers thereof","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290124010,,0,"1  ",0,"","---1 Buta-1,3-diene","MFN current bound duty rates","A","",Other
"392","japan","000"," World",2023,290124020,,0,"1  ",0,"","---2 Isoprene","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290129000,,0,"1  ",0,"","--Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290211000,,0,"1  ",0,"","--Cyclohexane","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290219010,0,0,"1  ",0,"","---1 5-Ethylidene-2-norbornene","MFN current bound duty rates","A","S","",Other
"392","japan","000"," World",2023,290219010,1,0,"1  ",0,"","Pharmaceutical products","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290219010,2,0,"1  ",0,"","Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290219090,0,0,"1  ",0,"","---2 Other","MFN current bound duty rates","A","S","",Other
"392","japan","000"," World",2023,290219090,1,0,"1  ",0,"","Pharmaceutical products","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290219090,2,0,"1  ",0,"","Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290220000,,0,"1  ",0,"","-Benzene","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290230000,,0,"1  ",0,"","-Toluene","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290241000,,0,"1  ",0,"","--o-Xylene","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290242000,,0,"1  ",0,"","--m-Xylene","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290243000,,0,"1  ",0,"","--p-Xylene","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290244000,,0,"1  ",0,"","--Mixed xylene isomers","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290250000,,0,"1  ",0,"","-Styrene","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290260000,,0,"1  ",0,"","-Ethylbenzene","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290270000,,0,"1  ",0,"","-Cumene","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290290000,0,0,"1  ",0,"","-Other I","MFN current bound duty rates","A","S","",Other
"392","japan","000"," World",2023,290290000,1,0,"1  ",0,"","Pharmaceutical products","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290290000,2,0,"1  ",0,"","Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290311000,,0,"1  ",3.1,"","--Chloromethane (methyl chloride) and chloroethane (ethyl chloride)","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290312000,,0,"1  ",3.1,"","--Dichloromethane (methylene chloride)","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290313000,,0,"1  ",3.9,"","--Chloroform (trichloromethane)","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290314000,,0,"1  ",3.9,"","--Carbon tetrachloride","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290315000,,0,"1  ",3.9,"","--Ethylene dichloride (ISO) (1,2-dichloroethane)","MFN current bound duty rates","A","",Other
"392","japan","000"," World",2023,290319010,,0,"1  ",3.1,"","---1,1,1-Trichloroethane","MFN current bound duty rates","A",Other
"392","japan","000"," World",2023,290319090,,0,"1  ",3.1,"","---Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290321000,,0,"1  ",3.9,"","--Vinyl chloride (chloroethylene)","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290322000,,0,"1  ",3.9,"","--Trichloroethylene","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290323000,,0,"1  ",3.9,"","--Tetrachloroethylene (perchloroethylene)","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290329000,,0,"1  ",3.1,"","--Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290341000,,0,"1  ",3.1,"","--Trifluoromethane (HFC-23)","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290342000,,0,"1  ",3.1,"","--Difluoromethane (HFC-32)","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290343010,,0,"1  ",3.1,"","---Fluoromethane (HFC-41)","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290343020,,0,"1  ",3.1,"","---1,2-Difluoroethane (HFC-152)","MFN current bound duty rates","A","",Other
"392","japan","000"," World",2023,290343031,,0,"1  ",3.1,"","----In spray containers","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290343039,,0,"1  ",3.1,"","----Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290344010,,0,"1  ",3.1,"","---Pentafluoroethane (HFC-125)","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290344020,,0,"1  ",3.1,"","---1,1,1-Trifluoroethane (HFC-143a)","MFN current bound duty rates","A",Other
"392","japan","000"," World",2023,290344030,,0,"1  ",3.1,"","---1,1,2-Trifluoroethane (HFC-143)","MFN current bound duty rates","A",Other
"392","japan","000"," World",2023,290345011,,0,"1  ",3.1,"","----In spray containers","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290345019,,0,"1  ",3.1,"","----Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290345020,,0,"1  ",3.1,"","---1,1,2,2-Tetrafluoroethane (HFC-134)","MFN current bound duty rates",Other
"392","japan","000"," World",2023,290346010,,0,"1  ",3.1,"","---1,1,1,2,3,Other
"392","japan","000"," World",2023,290346020,,0,"1  ",3.1,"","---1,1,1,2,2,Other
"392","japan","000"," World",2023,290346030,,0,"1  ",3.1,"","---1,1,1,2,3,Other
"392","japan","000"," World",2023,290346040,,0,"1  ",3.1,"","---1,1,1,3,3,Other
"392","japan","000"," World",2023,290347010,,0,"1  ",3.1,"","---1,1,1,3,3-Pentafluoropropane (HFC-245fa)",Other
"392","japan","000"," World",2023,290347020,,0,"1  ",3.1,"","---1,1,2,2,3-Pentafluoropropane (HFC-245ca)",Other
"392","japan","000"," World",2023,290348010,,0,"1  ",3.1,"","---1,1,1,3,3-Pentafluorobutane (HFC-365mfc)",Other
"392","japan","000"," World",2023,290348020,,0,"1  ",3.1,"","---1,1,1,2,2,Other
"392","japan","000"," World",2023,290349010,0,0,"1  ",1.55,"","---Perfluoromethane (PFC-14)","MFN current bound duty rates","A","S","",Other
"392","japan","000"," World",2023,290349010,1,0,"1  ",0,"","Pharmaceutical products","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290349010,2,0,"1  ",3.1,"","Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290349020,0,0,"1  ",1.55,"","---Perfluoroethane (PFC-116)","MFN current bound duty rates","A","S","",Other
"392","japan","000"," World",2023,290349020,1,0,"1  ",0,"","Pharmaceutical products","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290349020,2,0,"1  ",3.1,"","Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290349030,0,0,"1  ",0,"","---Perfluoropropane (PFC-218)","MFN current bound duty rates","A","S","",Other
"392","japan","000"," World",2023,290349030,1,0,"1  ",0,"","Pharmaceutical products","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290349030,2,0,"1  ",0,"","Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290349040,0,0,"1  ",0,"","---Perfluorohexane (PFC-51-14)","MFN current bound duty rates","A","S","",Other
"392","japan","000"," World",2023,290349040,1,0,"1  ",0,"","Pharmaceutical products","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290349040,2,0,"1  ",0,"","Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290349090,0,0,"1  ",1.55,"","---Other","MFN current bound duty rates","A","S","",Other
"392","japan","000"," World",2023,290349090,1,0,"1  ",0,"","Pharmaceutical products","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290349090,2,0,"1  ",3.1,"","Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290351010,,0,"1  ",3.1,"","---2,3,3,3-Tetrafluoropropene (HFO-1234yf)","MFN current bound duty rates",Other
"392","japan","000"," World",2023,290351020,,0,"1  ",3.1,"","---1,3,3,3-Tetrafluoropropene (HFO-1234ze)","MFN current bound duty rates",Other
"392","japan","000"," World",2023,290351030,,0,"1  ",3.1,"","---(Z)-1,1,1,4,4,Other
"392","japan","000"," World",2023,290359000,,0,"1  ",3.1,"","--Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290361000,,0,"1  ",0,"","--Methyl bromide (bromomethane)","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290362000,,0,"1  ",0,"","--Ethylene dibromide (ISO) (1,2-dibromoethane)","MFN current bound duty rates","A","",Other
"392","japan","000"," World",2023,290369010,,0,"1  ",0,"","---Brominated derivatives","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290369020,,0,"1  ",3.1,"","---Iodinated derivatives","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290371000,,0,"1  ",3.1,"","--Chlorodifluoromethane (HCFC-22)","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290372000,,0,"1  ",3.1,"","--Dichlorotrifluoroethanes (HCFC-123)","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290373010,,0,"1  ",3.1,"","---1,1-Dichloro-1-fluoroethane (HCFC-141b)","MFN current bound duty rates","A","",Other
"392","japan","000"," World",2023,290373090,,0,"1  ",3.1,"","---Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290374010,,0,"1  ",3.1,"","---1-Chloro-1,1-difluoro ethane (HCFC-142b)","MFN current bound duty rates","A","",Other
"392","japan","000"," World",2023,290374090,,0,"1  ",3.1,"","---Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290375000,,0,"1  ",3.1,"","--Dichloropentafluoropropanes (HCFC-225, 225ca, 225cb)","MFN current bound duty rates","A",Other
"392","japan","000"," World",2023,290376010,,0,"1  ",3.1,"","---Bromochlorodifluoromethane (Halon-1211)","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290376020,,0,"1  ",3.1,"","---Bromotrifluoromethane (Halon-1301)","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290376030,,0,"1  ",3.1,"","---Dibromotetrafluoroethanes (Halon-2402)","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290377010,0,0,"1  ",1.55,"","---Trichlorofluoromethane (CFC-11)","MFN current bound duty rates","A","S","",Other
"392","japan","000"," World",2023,290377010,1,0,"1  ",0,"","Pharmaceutical products","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290377010,2,0,"1  ",3.1,"","Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290377020,0,0,"1  ",1.55,"","---Dichlorodifluoromethane (CFC-12)","MFN current bound duty rates","A","S","",Other
"392","japan","000"," World",2023,290377020,1,0,"1  ",0,"","Pharmaceutical products","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290377020,2,0,"1  ",3.1,"","Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290377030,0,0,"1  ",1.55,"","---Chlorotrifluoromethane (CFC-13)","MFN current bound duty rates","A","S","",Other
"392","japan","000"," World",2023,290377030,1,0,"1  ",0,"","Pharmaceutical products","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290377030,2,0,"1  ",3.1,"","Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290377040,0,0,"1  ",1.55,"","---Pentachlorofluoroethane (CFC-111)","MFN current bound duty rates","A","S","",Other
"392","japan","000"," World",2023,290377040,1,0,"1  ",0,"","Pharmaceutical products","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290377040,2,0,"1  ",3.1,"","Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290377050,0,0,"1  ",1.55,"","---Tetrachlorodifluoroethanes (CFC-112)","MFN current bound duty rates","A","S","",Other
"392","japan","000"," World",2023,290377050,1,0,"1  ",0,"","Pharmaceutical products","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290377050,2,0,"1  ",3.1,"","Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290377060,0,0,"1  ",1.55,"","---Trichlorotrifluoroethanes (CFC-113)","MFN current bound duty rates","A","S","",Other
"392","japan","000"," World",2023,290377060,1,0,"1  ",0,"","Pharmaceutical products","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290377060,2,0,"1  ",3.1,"","Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290377070,0,0,"1  ",0,"","---Dichlorotetrafluoroethanes (CFC-114)","MFN current bound duty rates","A","S","",Other
"392","japan","000"," World",2023,290377070,1,0,"1  ",0,"","Pharmaceutical products","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290377070,2,0,"1  ",0,"","Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290377080,0,0,"1  ",1.55,"","---Chloropentafluoroethane (CFC-115)","MFN current bound duty rates","A","S","",Other
"392","japan","000"," World",2023,290377080,1,0,"1  ",0,"","Pharmaceutical products","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290377080,2,0,"1  ",3.1,"","Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290377100,0,0,"1  ",1.55,"","---Heptachlorofluoropropanes (CFC-211)","MFN current bound duty rates","A","S","",Other
"392","japan","000"," World",2023,290377100,1,0,"1  ",0,"","Pharmaceutical products","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290377100,2,0,"1  ",3.1,"","Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290377110,0,0,"1  ",1.55,"","---Hexachlorodifluoropropanes (CFC-212)","MFN current bound duty rates","A","S","",Other
"392","japan","000"," World",2023,290377110,1,0,"1  ",0,"","Pharmaceutical products","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290377110,2,0,"1  ",3.1,"","Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290377120,0,0,"1  ",1.55,"","---Pentachlorotrifluoropropanes (CFC-213)","MFN current bound duty rates","A","S","",Other
"392","japan","000"," World",2023,290377120,1,0,"1  ",0,"","Pharmaceutical products","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290377120,2,0,"1  ",3.1,"","Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290377130,0,0,"1  ",1.55,"","---Tetrachlorotetrafluoropropanes (CFC-214)","MFN current bound duty rates","A","S","",Other
"392","japan","000"," World",2023,290377130,1,0,"1  ",0,"","Pharmaceutical products","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290377130,2,0,"1  ",3.1,"","Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290377140,0,0,"1  ",1.55,"","---Trichloropentafluoropropanes (CFC-215)","MFN current bound duty rates","A","S","",Other
"392","japan","000"," World",2023,290377140,1,0,"1  ",0,"","Pharmaceutical products","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290377140,2,0,"1  ",3.1,"","Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290377150,0,0,"1  ",1.55,"","---Dichlorohexafluoropropanes (CFC-216)","MFN current bound duty rates","A","S","",Other
"392","japan","000"," World",2023,290377150,1,0,"1  ",0,"","Pharmaceutical products","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290377150,2,0,"1  ",3.1,"","Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290377160,0,0,"1  ",1.55,"","---Chloroheptafluoropropanes (CFC-217)","MFN current bound duty rates","A","S","",Other
"392","japan","000"," World",2023,290377160,1,0,"1  ",0,"","Pharmaceutical products","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290377160,2,0,"1  ",3.1,"","Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290377990,0,0,"1  ",1.55,"","---Other","MFN current bound duty rates","A","S","",Other
"392","japan","000"," World",2023,290377990,1,0,"1  ",0,"","Pharmaceutical products","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290377990,2,0,"1  ",3.1,"","Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290378000,0,0,"1  ",1.55,"","--Other perhalogenated derivatives I","MFN current bound duty rates","A","S","",Other
"392","japan","000"," World",2023,290378000,1,0,"1  ",0,"","Pharmaceutical products","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290378000,2,0,"1  ",3.1,"","Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290379100,0,0,"1  ",0,"","---Bromochloromethane","MFN current bound duty rates","A","S","",Other
"392","japan","000"," World",2023,290379100,1,0,"1  ",0,"","Pharmaceutical products","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290379100,2,0,"1  ",0,"","Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290379210,0,0,"1  ",1.55,"","----Dichlorofluoromethane (HCFC-21)","MFN current bound duty rates","A","S","",Other
"392","japan","000"," World",2023,290379210,1,0,"1  ",0,"","Pharmaceutical products","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290379210,2,0,"1  ",3.1,"","Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290379220,0,0,"1  ",1.55,"","----Chlorotetrafluoroethanes (HCFC-124)","MFN current bound duty rates","A","S","",Other
"392","japan","000"," World",2023,290379220,1,0,"1  ",0,"","Pharmaceutical products","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290379220,2,0,"1  ",3.1,"","Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290379290,0,0,"1  ",1.55,"","----Other","MFN current bound duty rates","A","S","",Other
"392","japan","000"," World",2023,290379290,1,0,"1  ",0,"","Pharmaceutical products","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290379290,2,0,"1  ",3.1,"","Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290379910,0,0,"1  ",1.55,"","----Other halogenated derivatives of methane, ethane or propane halogenated with fluorine and bromine","MFN current bound duty rates","A","S",Other
"392","japan","000"," World",2023,290379910,1,0,"1  ",0,"","Pharmaceutical products","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290379910,2,0,"1  ",3.1,"","Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290379990,0,0,"1  ",1.55,"","----Other","MFN current bound duty rates","A","S","",Other
"392","japan","000"," World",2023,290379990,1,0,"1  ",0,"","Pharmaceutical products","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290379990,2,0,"1  ",3.1,"","Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290381000,,0,"1  ",3.9,"","--1,2,3,4,5,Other
"392","japan","000"," World",2023,290382100,,0,"1  ",0,"","---1 Chlordane","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290382200,,0,"1  ",3.1,"","---2 Aldrin and heptachlor","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290383000,0,0,"1  ",1.55,"","--Mirex (ISO) I","MFN current bound duty rates","A","S","",Other
"392","japan","000"," World",2023,290383000,1,0,"1  ",0,"","Pharmaceutical products","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290383000,2,0,"1  ",3.1,"","Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290389010,0,0,"1  ",0,"","---Dibromoethyldibromo cyclohexane, tetrabromo cyclooctane and hexabromo cyclododecane","MFN current bound duty rates","A","S",Other
"392","japan","000"," World",2023,290389010,1,0,"1  ",0,"","Pharmaceutical products","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290389010,2,0,"1  ",0,"","Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290389091,0,0,"1  ",1.55,"","----Perfluorocyclobutane (PFC-c318)","MFN current bound duty rates","A","S","",Other
"392","japan","000"," World",2023,290389091,1,0,"1  ",0,"","Pharmaceutical products","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290389091,2,0,"1  ",3.1,"","Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290389099,0,0,"1  ",1.55,"","----Other","MFN current bound duty rates","A","S","",Other
"392","japan","000"," World",2023,290389099,1,0,"1  ",0,"","Pharmaceutical products","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290389099,2,0,"1  ",3.1,"","Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290391000,,0,"1  ",3.1,"","--Chlorobenzene, o-dichlorobenzene and p-dichlorobenzene","MFN current bound duty rates","A","",Other
"392","japan","000"," World",2023,290392000,0,0,"1  ",1.95,"","--Hexachlorobenzene (ISO) and DDT (ISO) (clofenotane (INN), 1,1,1-trichloro-2,2-bis(p-chlorophenyl)ethane) I",Other
"392","japan","000"," World",2023,290392000,1,0,"1  ",0,"","Pharmaceutical products","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290392000,2,0,"1  ",3.9,"","Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290393000,0,0,"1  ",1.55,"","--Pentachlorobenzene (ISO) I","MFN current bound duty rates","A","S","",Other
"392","japan","000"," World",2023,290393000,1,0,"1  ",0,"","Pharmaceutical products","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290393000,2,0,"1  ",3.1,"","Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290394000,0,0,"1  ",1.55,"","--Hexabromobiphenyls I","MFN current bound duty rates","A","S","",Other
"392","japan","000"," World",2023,290394000,1,0,"1  ",0,"","Pharmaceutical products","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290394000,2,0,"1  ",3.1,"","Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290399100,0,0,"1  ",0,"","---Pentabromoethyl benzene and decabromo diphenylethane","MFN current bound duty rates","A","S","",Other
"392","japan","000"," World",2023,290399100,1,0,"1  ",0,"","Pharmaceutical products","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290399100,2,0,"1  ",0,"","Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290399900,0,0,"1  ",1.55,"","---Other","MFN current bound duty rates","A","S","",Other
"392","japan","000"," World",2023,290399900,1,0,"1  ",0,"","Pharmaceutical products","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290399900,2,0,"1  ",3.1,"","Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290410000,0,0,"1  ",1.55,"","-Derivatives containing only sulpho groups, their salts and ethyl esters I","MFN current bound duty rates","A","S",Other
"392","japan","000"," World",2023,290410000,1,0,"1  ",0,"","Pharmaceutical products","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290410000,2,0,"1  ",3.1,"","Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290420100,,0,"1  ",3.1,"","--1 Nitromethane","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290420200,,0,"1  ",3.1,"","--2 Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290431000,0,0,"1  ",1.55,"","--Perfluorooctane sulphonic acid I","MFN current bound duty rates","A","S","",Other
"392","japan","000"," World",2023,290431000,1,0,"1  ",0,"","Pharmaceutical products","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290431000,2,0,"1  ",3.1,"","Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290432000,0,0,"1  ",1.55,"","--Ammonium perfluorooctane sulphonate I","MFN current bound duty rates","A","S","",Other
"392","japan","000"," World",2023,290432000,1,0,"1  ",0,"","Pharmaceutical products","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290432000,2,0,"1  ",3.1,"","Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290433000,0,0,"1  ",1.55,"","--Lithium perfluorooctane sulphonate I","MFN current bound duty rates","A","S","",Other
"392","japan","000"," World",2023,290433000,1,0,"1  ",0,"","Pharmaceutical products","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290433000,2,0,"1  ",3.1,"","Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290434000,0,0,"1  ",1.55,"","--Potassium perfluorooctane sulphonate I","MFN current bound duty rates","A","S","",Other
"392","japan","000"," World",2023,290434000,1,0,"1  ",0,"","Pharmaceutical products","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290434000,2,0,"1  ",3.1,"","Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290435000,0,0,"1  ",1.55,"","--Other salts of perfluorooctane sulphonic acid I","MFN current bound duty rates","A","S","",Other
"392","japan","000"," World",2023,290435000,1,0,"1  ",0,"","Pharmaceutical products","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290435000,2,0,"1  ",3.1,"","Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290436000,0,0,"1  ",1.55,"","--Perfluorooctane sulphonyl fluoride I","MFN current bound duty rates","A","S","",Other
"392","japan","000"," World",2023,290436000,1,0,"1  ",0,"","Pharmaceutical products","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290436000,2,0,"1  ",3.1,"","Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290491000,,0,"1  ",3.1,"","--Trichloronitromethane (chloropicrin)","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290499100,0,0,"1  ",1.55,"","---1 p-Nitrochlorobenzene","MFN current bound duty rates","A","S","",Other
"392","japan","000"," World",2023,290499100,1,0,"1  ",0,"","Pharmaceutical products","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290499100,2,0,"1  ",3.1,"","Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290499900,0,0,"1  ",1.55,"","---2 Other","MFN current bound duty rates","A","S","",Other
"392","japan","000"," World",2023,290499900,1,0,"1  ",0,"","Pharmaceutical products","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290499900,2,0,"1  ",3.1,"","Other","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290511000,,0,"1  ",0,"","--Methanol (methyl alcohol)","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290512000,,0,"1  ",3.1,"","--Propan-1-ol (propyl alcohol) and propan-2-ol (isopropyl alcohol)","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290513000,,0,"1  ",5.5,"","--Butan-1-ol (n-butyl alcohol)","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290514000,,0,"1  ",5.5,"","--Other butanols","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290516100,,0,"1  ",5.5,"","---1 2-Ethylhexyl alcohol (2-ethylhexan-1-ol)","MFN current bound duty rates","A","","",Other
"392","japan","000"," World",2023,290516200,,0,"1  ",3.9,"","---2 Other","MFN current bound duty rates","A","","",Other
