"Reporter","ReporterName","Partner","PartnerName","Year","TL","TLS","Duty Type","Duty Code","AV Duty Rate","Specific Duty Rate","TrfLineDescription","DutyTypeDescription","Duty Nature","AvMethod","Note",ReporterISOCode,PartnerISOCode,Industry,DutyType,StandardizedAVRate,SpecificDutyAmount,Currency,Unit,OriginalSpecificDuty
702,Singapore,000,World,2023,10594410,,0,2,0,"","FIGHTING COCKS GALLUS DOMESTICUS MORE THAN 185G BUT 2 KG OR LESS (NMB)","MFN applied duty rates","A",,,SGP,WLD,Agriculture,CONDITIONAL,0,0,,,""
702,Singapore,000,World,2023,10594490,,0,2,0,"","OTHER FIGHTING COCKS GALLUS DOMESTICUS MORE THAN 2 KG (NMB)","MFN applied duty rates","A",,,SGP,WLD,Agriculture,CONDITIONAL,0,0,,,""
702,Singapore,000,World,2023,10594910,,0,2,0,"","OTHER LIVE FOWLS OF GALLUS DOMESTICUS MORE THAN 185G BUT 2 KG OR LESS (NMB)","MFN applied duty rates","A",,,SGP,WLD,Agriculture,CONDITIONAL,0,0,,,""
702,Singapore,000,World,2023,10594990,,0,2,0,"","OTHER LIVE FOWLS OF GALLUS DOMESTICUS MORE THAN 2KG (NMB)","MFN applied duty rates","A",,,SGP,WLD,Agriculture,CONDITIONAL,0,0,,,""
702,Singapore,000,World,2023,10599100,,0,2,0,"","OTHER BREEDING DUCKS MORE THAN 185G (NMB)","MFN applied duty rates","A",,,SGP,WLD,Agriculture,CONDITIONAL,0,0,,,""
702,Singapore,000,World,2023,10599200,,0,2,0,"","OTHER LIVE DUCKS MORE THAN 185G (NMB)","MFN applied duty rates","A",,,SGP,WLD,Agriculture,CONDITIONAL,0,0,,,""
702,Singapore,000,World,2023,10599300,,0,2,0,"","BREEDING GEESE TURKEYS & GUINEA FOWLS MORE THAN 185G (NMB)","MFN applied duty rates","A",,,SGP,WLD,Agriculture,CONDITIONAL,0,0,,,""
702,Singapore,000,World,2023,10599400,,0,2,0,"","OTHER LIVE GEESE TURKEYS & GUINEA FOWLS MORE THAN 185G (NMB)","MFN applied duty rates","A",,,SGP,WLD,Agriculture,CONDITIONAL,0,0,,,""
702,Singapore,000,World,2023,10611000,,0,2,0,"","LIVE PRIMATES (NMB)","MFN applied duty rates","A",,,SGP,WLD,Agriculture,CONDITIONAL,0,0,,,""
702,Singapore,000,World,2023,10612100,,0,2,0,"","LIVE WHALES DOLPHINS PORPOISES (MAMMALS OF THE ORDER CETACEA) MANATEES & DUGONGS (MAMMALS OF THE ORDER SIRENIA) (NMB)","MFN applied duty rates","A",,,SGP,WLD,Agriculture,CONDITIONAL,0,0,,,""
702,Singapore,000,World,2023,10612200,,0,2,0,"","LIVE SEALS SEA LIONS & WALRUSES (MAMMALS OF THE SUBORDER PINNIPEDIA) (NMB)","MFN applied duty rates","A",,,SGP,WLD,Agriculture,CONDITIONAL,0,0,,,""
702,Singapore,000,World,2023,10613000,,0,2,0,"","LIVE CAMELS & OTHER CAMELIDS (NMB)","MFN applied duty rates","A",,,SGP,WLD,Agriculture,CONDITIONAL,0,0,,,""
