Reporter,ReporterName,Partner,PartnerName,Year,TL,TLS,Duty Type,Duty Code,AV Duty Rate,Specific Duty Rate,TrfLineDescription,DutyTypeDescription,Duty Nature,AvMethod,Note,ReporterISOCode,PartnerISOCode,Industry,DutyType,StandardizedAVRate,SpecificDutyAmount,Currency,Unit,OriginalSpecificDuty
840,United States,000,World,2023,10121000,,0,2,0,,Live purebred breeding horses,MFN applied duty rates,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10121000,,1,0,0,,Live purebred breeding horses,Free-trade area duty rates for Canada under the NAFTA,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10121000,,1,1,0,,Live purebred breeding horses,Free-trade area duty rates for Mexico under the NAFTA,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10121000,,1,2,0,,Live purebred breeding horses,Free-trade agreement duty rate for Israel,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10121000,,1,3,0,,Live purebred breeding horses,Free-trade agreement duty rate for Bahrain,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10121000,,1,4,0,,Live purebred breeding horses,Free-trade agreement duty rate for Canada under the Automotive Products Trade Act (APTA),A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10121000,,1,5,0,,Live purebred breeding horses,Free-trade agreement duty rate for Jordan,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10121000,,1,6,0,,Live purebred breeding horses,Free-trade agreement duty rate for Singapore,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10121000,,1,7,0,,Live purebred breeding horses,Free-trade agreement duty rate for Chile,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10121000,,1,8,0,,Live purebred breeding horses,Free-trade agreement duty rate for Australia,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10121000,,1,9,0,,Live purebred breeding horses,Free-trade agreement duty rate for Morocco,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10121000,,1,A  ,0,,Live purebred breeding horses,Free Trade Area duty rate for Dominican Rep. and Central America (DR-CAFTA),A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10121000,,1,B  ,0,,Live purebred breeding horses,Free-trade agreement duty rate for Oman,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10121000,,1,C  ,0,,Live purebred breeding horses,Free-trade agreement duty rate for Peru,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10121000,,1,D  ,0,,Live purebred breeding horses,Free-trade agreement duty rate for Korea,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10121000,,1,E  ,0,,Live purebred breeding horses,Free-trade agreement duty rate for Colombia,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10121000,,1,F  ,0,,Live purebred breeding horses,Free-trade agreement duty rate for Panama,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10121000,,1,G  ,0,,Live purebred breeding horses,USA - Nepal preference program,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10121000,,1,H  ,0,,Live purebred breeding horses,Free-trade agreement duty rate for Japan,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10121000,,1,I  ,0,,Live purebred breeding horses,United States-Mexico-Canada Agreement (USMCA/CUSMA/T-MEC),A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10121000,,3,0,0,,Live purebred breeding horses,Preferential duty rate for the Caribbean Basin Economic Recovery Act (CBERA),A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10121000,,3,1,0,,Live purebred breeding horses,Preferential duty rate for the Caribbean Basin Trade Partnership Act (CBTPA),A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10121000,,3,3,0,,Live purebred breeding horses,Preferential duty rate under the African Growth and Opportunity Act (AGOA),A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10121000,,4,0,0,,Live purebred breeding horses,Generalized System of Preferences (GSP) scheme,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10121000,,5,0,0,,Live purebred breeding horses,Least Developed Countries (LDC) duties,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10121000,,8,0,0,,Live purebred breeding horses,General duty,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10129000,,0,2,0,,Live horses other than purebred breeding horses,MFN applied duty rates,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10129000,,1,0,0,,Live horses other than purebred breeding horses,Free-trade area duty rates for Canada under the NAFTA,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10129000,,1,1,0,,Live horses other than purebred breeding horses,Free-trade area duty rates for Mexico under the NAFTA,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10129000,,1,2,0,,Live horses other than purebred breeding horses,Free-trade agreement duty rate for Israel,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10129000,,1,3,0,,Live horses other than purebred breeding horses,Free-trade agreement duty rate for Bahrain,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10129000,,1,4,0,,Live horses other than purebred breeding horses,Free-trade agreement duty rate for Canada under the Automotive Products Trade Act (APTA),A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10129000,,1,5,0,,Live horses other than purebred breeding horses,Free-trade agreement duty rate for Jordan,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10129000,,1,6,0,,Live horses other than purebred breeding horses,Free-trade agreement duty rate for Singapore,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10129000,,1,7,0,,Live horses other than purebred breeding horses,Free-trade agreement duty rate for Chile,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10129000,,1,8,0,,Live horses other than purebred breeding horses,Free-trade agreement duty rate for Australia,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10129000,,1,9,0,,Live horses other than purebred breeding horses,Free-trade agreement duty rate for Morocco,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10129000,,1,A  ,0,,Live horses other than purebred breeding horses,Free Trade Area duty rate for Dominican Rep. and Central America (DR-CAFTA),A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10129000,,1,B  ,0,,Live horses other than purebred breeding horses,Free-trade agreement duty rate for Oman,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10129000,,1,C  ,0,,Live horses other than purebred breeding horses,Free-trade agreement duty rate for Peru,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10129000,,1,D  ,0,,Live horses other than purebred breeding horses,Free-trade agreement duty rate for Korea,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10129000,,1,E  ,0,,Live horses other than purebred breeding horses,Free-trade agreement duty rate for Colombia,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10129000,,1,F  ,0,,Live horses other than purebred breeding horses,Free-trade agreement duty rate for Panama,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10129000,,1,G  ,0,,Live horses other than purebred breeding horses,USA - Nepal preference program,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10129000,,1,H  ,0,,Live horses other than purebred breeding horses,Free-trade agreement duty rate for Japan,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10129000,,1,I  ,0,,Live horses other than purebred breeding horses,United States-Mexico-Canada Agreement (USMCA/CUSMA/T-MEC),A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10129000,,3,0,0,,Live horses other than purebred breeding horses,Preferential duty rate for the Caribbean Basin Economic Recovery Act (CBERA),A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10129000,,3,1,0,,Live horses other than purebred breeding horses,Preferential duty rate for the Caribbean Basin Trade Partnership Act (CBTPA),A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10129000,,3,3,0,,Live horses other than purebred breeding horses,Preferential duty rate under the African Growth and Opportunity Act (AGOA),A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10129000,,4,0,0,,Live horses other than purebred breeding horses,Generalized System of Preferences (GSP) scheme,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10129000,,5,0,0,,Live horses other than purebred breeding horses,Least Developed Countries (LDC) duties,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10129000,,8,0,20,,Live horses other than purebred breeding horses,General duty,A,,,USA,WLD,Agriculture,AD_VALOREM,20,0,,,
840,United States,000,World,2023,10130000,,0,2,6.8,,Live asses,MFN applied duty rates,A,,,USA,WLD,Agriculture,AD_VALOREM,6.8,0,,,
840,United States,000,World,2023,10130000,,1,0,0,,Live asses,Free-trade area duty rates for Canada under the NAFTA,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10130000,,1,1,0,,Live asses,Free-trade area duty rates for Mexico under the NAFTA,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10130000,,1,2,0,,Live asses,Free-trade agreement duty rate for Israel,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10130000,,1,3,0,,Live asses,Free-trade agreement duty rate for Bahrain,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10130000,,1,4,6.8,,Live asses,Free-trade agreement duty rate for Canada under the Automotive Products Trade Act (APTA),A,,,USA,WLD,Agriculture,AD_VALOREM,6.8,0,,,
840,United States,000,World,2023,10130000,,1,5,0,,Live asses,Free-trade agreement duty rate for Jordan,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10130000,,1,6,0,,Live asses,Free-trade agreement duty rate for Singapore,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10130000,,1,7,0,,Live asses,Free-trade agreement duty rate for Chile,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10130000,,1,8,0,,Live asses,Free-trade agreement duty rate for Australia,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10130000,,1,9,0,,Live asses,Free-trade agreement duty rate for Morocco,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10130000,,1,A  ,0,,Live asses,Free Trade Area duty rate for Dominican Rep. and Central America (DR-CAFTA),A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10130000,,1,B  ,0,,Live asses,Free-trade agreement duty rate for Oman,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10130000,,1,C  ,0,,Live asses,Free-trade agreement duty rate for Peru,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10130000,,1,D  ,0,,Live asses,Free-trade agreement duty rate for Korea,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10130000,,1,E  ,0,,Live asses,Free-trade agreement duty rate for Colombia,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10130000,,1,F  ,0,,Live asses,Free-trade agreement duty rate for Panama,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10130000,,1,G  ,6.8,,Live asses,USA - Nepal preference program,A,,,USA,WLD,Agriculture,AD_VALOREM,6.8,0,,,
840,United States,000,World,2023,10130000,,1,H  ,6.8,,Live asses,Free-trade agreement duty rate for Japan,A,,,USA,WLD,Agriculture,AD_VALOREM,6.8,0,,,
840,United States,000,World,2023,10130000,,1,I  ,0,,Live asses,United States-Mexico-Canada Agreement (USMCA/CUSMA/T-MEC),A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10130000,,3,0,0,,Live asses,Preferential duty rate for the Caribbean Basin Economic Recovery Act (CBERA),A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10130000,,3,1,6.8,,Live asses,Preferential duty rate for the Caribbean Basin Trade Partnership Act (CBTPA),A,,,USA,WLD,Agriculture,AD_VALOREM,6.8,0,,,
840,United States,000,World,2023,10130000,,3,3,0,,Live asses,Preferential duty rate under the African Growth and Opportunity Act (AGOA),A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10130000,,4,0,6.8,,Live asses,Generalized System of Preferences (GSP) scheme,A,,,USA,WLD,Agriculture,AD_VALOREM,6.8,0,,,
840,United States,000,World,2023,10130000,,5,0,0,,Live asses,Least Developed Countries (LDC) duties,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10130000,,8,0,15,,Live asses,General duty,A,,,USA,WLD,Agriculture,AD_VALOREM,15,0,,,
840,United States,000,World,2023,10190300,,0,2,0,,Mules and hinnies imported for immediate slaughter,MFN applied duty rates,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10190300,,1,0,0,,Mules and hinnies imported for immediate slaughter,Free-trade area duty rates for Canada under the NAFTA,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10190300,,1,1,0,,Mules and hinnies imported for immediate slaughter,Free-trade area duty rates for Mexico under the NAFTA,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10190300,,1,2,0,,Mules and hinnies imported for immediate slaughter,Free-trade agreement duty rate for Israel,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10190300,,1,3,0,,Mules and hinnies imported for immediate slaughter,Free-trade agreement duty rate for Bahrain,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10190300,,1,4,0,,Mules and hinnies imported for immediate slaughter,Free-trade agreement duty rate for Canada under the Automotive Products Trade Act (APTA),A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10190300,,1,5,0,,Mules and hinnies imported for immediate slaughter,Free-trade agreement duty rate for Jordan,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10190300,,1,6,0,,Mules and hinnies imported for immediate slaughter,Free-trade agreement duty rate for Singapore,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10190300,,1,7,0,,Mules and hinnies imported for immediate slaughter,Free-trade agreement duty rate for Chile,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10190300,,1,8,0,,Mules and hinnies imported for immediate slaughter,Free-trade agreement duty rate for Australia,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10190300,,1,9,0,,Mules and hinnies imported for immediate slaughter,Free-trade agreement duty rate for Morocco,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10190300,,1,A  ,0,,Mules and hinnies imported for immediate slaughter,Free Trade Area duty rate for Dominican Rep. and Central America (DR-CAFTA),A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10190300,,1,B  ,0,,Mules and hinnies imported for immediate slaughter,Free-trade agreement duty rate for Oman,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10190300,,1,C  ,0,,Mules and hinnies imported for immediate slaughter,Free-trade agreement duty rate for Peru,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10190300,,1,D  ,0,,Mules and hinnies imported for immediate slaughter,Free-trade agreement duty rate for Korea,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10190300,,1,E  ,0,,Mules and hinnies imported for immediate slaughter,Free-trade agreement duty rate for Colombia,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10190300,,1,F  ,0,,Mules and hinnies imported for immediate slaughter,Free-trade agreement duty rate for Panama,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10190300,,1,G  ,0,,Mules and hinnies imported for immediate slaughter,USA - Nepal preference program,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10190300,,1,H  ,0,,Mules and hinnies imported for immediate slaughter,Free-trade agreement duty rate for Japan,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10190300,,1,I  ,0,,Mules and hinnies imported for immediate slaughter,United States-Mexico-Canada Agreement (USMCA/CUSMA/T-MEC),A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10190300,,3,0,0,,Mules and hinnies imported for immediate slaughter,Preferential duty rate for the Caribbean Basin Economic Recovery Act (CBERA),A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10190300,,3,1,0,,Mules and hinnies imported for immediate slaughter,Preferential duty rate for the Caribbean Basin Trade Partnership Act (CBTPA),A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10190300,,3,3,0,,Mules and hinnies imported for immediate slaughter,Preferential duty rate under the African Growth and Opportunity Act (AGOA),A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10190300,,4,0,0,,Mules and hinnies imported for immediate slaughter,Generalized System of Preferences (GSP) scheme,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10190300,,5,0,0,,Mules and hinnies imported for immediate slaughter,Least Developed Countries (LDC) duties,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10190300,,8,0,0,,Mules and hinnies imported for immediate slaughter,General duty,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10190400,,0,2,4.5,,Mules and hinnies not imported for immediate slaughter,MFN applied duty rates,A,,,USA,WLD,Agriculture,AD_VALOREM,4.5,0,,,
840,United States,000,World,2023,10190400,,1,0,0,,Mules and hinnies not imported for immediate slaughter,Free-trade area duty rates for Canada under the NAFTA,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10190400,,1,1,0,,Mules and hinnies not imported for immediate slaughter,Free-trade area duty rates for Mexico under the NAFTA,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10190400,,1,2,0,,Mules and hinnies not imported for immediate slaughter,Free-trade agreement duty rate for Israel,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10190400,,1,3,0,,Mules and hinnies not imported for immediate slaughter,Free-trade agreement duty rate for Bahrain,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10190400,,1,4,4.5,,Mules and hinnies not imported for immediate slaughter,Free-trade agreement duty rate for Canada under the Automotive Products Trade Act (APTA),A,,,USA,WLD,Agriculture,AD_VALOREM,4.5,0,,,
840,United States,000,World,2023,10190400,,1,5,0,,Mules and hinnies not imported for immediate slaughter,Free-trade agreement duty rate for Jordan,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10190400,,1,6,0,,Mules and hinnies not imported for immediate slaughter,Free-trade agreement duty rate for Singapore,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10190400,,1,7,0,,Mules and hinnies not imported for immediate slaughter,Free-trade agreement duty rate for Chile,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10190400,,1,8,0,,Mules and hinnies not imported for immediate slaughter,Free-trade agreement duty rate for Australia,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10190400,,1,9,0,,Mules and hinnies not imported for immediate slaughter,Free-trade agreement duty rate for Morocco,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10190400,,1,A  ,0,,Mules and hinnies not imported for immediate slaughter,Free Trade Area duty rate for Dominican Rep. and Central America (DR-CAFTA),A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10190400,,1,B  ,0,,Mules and hinnies not imported for immediate slaughter,Free-trade agreement duty rate for Oman,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10190400,,1,C  ,0,,Mules and hinnies not imported for immediate slaughter,Free-trade agreement duty rate for Peru,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10190400,,1,D  ,0,,Mules and hinnies not imported for immediate slaughter,Free-trade agreement duty rate for Korea,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10190400,,1,E  ,0,,Mules and hinnies not imported for immediate slaughter,Free-trade agreement duty rate for Colombia,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10190400,,1,F  ,0,,Mules and hinnies not imported for immediate slaughter,Free-trade agreement duty rate for Panama,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10190400,,1,G  ,4.5,,Mules and hinnies not imported for immediate slaughter,USA - Nepal preference program,A,,,USA,WLD,Agriculture,AD_VALOREM,4.5,0,,,
840,United States,000,World,2023,10190400,,1,H  ,4.5,,Mules and hinnies not imported for immediate slaughter,Free-trade agreement duty rate for Japan,A,,,USA,WLD,Agriculture,AD_VALOREM,4.5,0,,,
840,United States,000,World,2023,10190400,,1,I  ,0,,Mules and hinnies not imported for immediate slaughter,United States-Mexico-Canada Agreement (USMCA/CUSMA/T-MEC),A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10190400,,3,0,0,,Mules and hinnies not imported for immediate slaughter,Preferential duty rate for the Caribbean Basin Economic Recovery Act (CBERA),A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10190400,,3,1,4.5,,Mules and hinnies not imported for immediate slaughter,Preferential duty rate for the Caribbean Basin Trade Partnership Act (CBTPA),A,,,USA,WLD,Agriculture,AD_VALOREM,4.5,0,,,
840,United States,000,World,2023,10190400,,3,3,0,,Mules and hinnies not imported for immediate slaughter,Preferential duty rate under the African Growth and Opportunity Act (AGOA),A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10190400,,4,0,4.5,,Mules and hinnies not imported for immediate slaughter,Generalized System of Preferences (GSP) scheme,A,,,USA,WLD,Agriculture,AD_VALOREM,4.5,0,,,
840,United States,000,World,2023,10190400,,5,0,0,,Mules and hinnies not imported for immediate slaughter,Least Developed Countries (LDC) duties,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10190400,,8,0,20,,Mules and hinnies not imported for immediate slaughter,General duty,A,,,USA,WLD,Agriculture,AD_VALOREM,20,0,,,
840,United States,000,World,2023,10221000,,0,2,0,,Live purebred breeding cattle,MFN applied duty rates,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10221000,,1,0,0,,Live purebred breeding cattle,Free-trade area duty rates for Canada under the NAFTA,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10221000,,1,1,0,,Live purebred breeding cattle,Free-trade area duty rates for Mexico under the NAFTA,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10221000,,1,2,0,,Live purebred breeding cattle,Free-trade agreement duty rate for Israel,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10221000,,1,3,0,,Live purebred breeding cattle,Free-trade agreement duty rate for Bahrain,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10221000,,1,4,0,,Live purebred breeding cattle,Free-trade agreement duty rate for Canada under the Automotive Products Trade Act (APTA),A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10221000,,1,5,0,,Live purebred breeding cattle,Free-trade agreement duty rate for Jordan,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10221000,,1,6,0,,Live purebred breeding cattle,Free-trade agreement duty rate for Singapore,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10221000,,1,7,0,,Live purebred breeding cattle,Free-trade agreement duty rate for Chile,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10221000,,1,8,0,,Live purebred breeding cattle,Free-trade agreement duty rate for Australia,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10221000,,1,9,0,,Live purebred breeding cattle,Free-trade agreement duty rate for Morocco,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10221000,,1,A  ,0,,Live purebred breeding cattle,Free Trade Area duty rate for Dominican Rep. and Central America (DR-CAFTA),A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10221000,,1,B  ,0,,Live purebred breeding cattle,Free-trade agreement duty rate for Oman,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10221000,,1,C  ,0,,Live purebred breeding cattle,Free-trade agreement duty rate for Peru,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10221000,,1,D  ,0,,Live purebred breeding cattle,Free-trade agreement duty rate for Korea,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10221000,,1,E  ,0,,Live purebred breeding cattle,Free-trade agreement duty rate for Colombia,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10221000,,1,F  ,0,,Live purebred breeding cattle,Free-trade agreement duty rate for Panama,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10221000,,1,G  ,0,,Live purebred breeding cattle,USA - Nepal preference program,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10221000,,1,H  ,0,,Live purebred breeding cattle,Free-trade agreement duty rate for Japan,A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
840,United States,000,World,2023,10221000,,1,I  ,0,,Live purebred breeding cattle,United States-Mexico-Canada Agreement (USMCA/CUSMA/T-MEC),A,,,USA,WLD,Agriculture,AD_VALOREM,0,0,,,
