src_id,dst_id,distance_km
39997847-3833-4011-9119-2117721a821a,a77b7bbd-7464-4d86-8fcb-453223daece8,10.682139036789883
a77b7bbd-7464-4d86-8fcb-453223daece8,ff699c73-3446-4c83-aacd-550098155870,10.683574794608825
ff699c73-3446-4c83-aacd-550098155870,6135ae4d-8693-42f9-a916-499732a41cce,10.685043890728481
6135ae4d-8693-42f9-a916-499732a41cce,4bc9d912-b8d4-411c-80fe-a7de65e406ee,10.686545812090705
4bc9d912-b8d4-411c-80fe-a7de65e406ee,72da83fe-092a-4ab2-bd8e-2c3d837c1e5c,10.688080873106195
72da83fe-092a-4ab2-bd8e-2c3d837c1e5c,cda984e1-1436-4364-8395-7a022d7a3997,10.689648831771555
cda984e1-1436-4364-8395-7a022d7a3997,2b762a54-d4f4-4243-bcbb-91d8ca64808b,10.691249362746696
2b762a54-d4f4-4243-bcbb-91d8ca64808b,c644fd38-92d6-49be-b361-7d58ad640660,10.692882803121794
c644fd38-92d6-49be-b361-7d58ad640660,f778548f-1c7b-4e83-8591-f9ab02391dc2,10.694548756695282
f778548f-1c7b-4e83-8591-f9ab02391dc2,6da6012c-6ace-43ad-95da-75e7d9e23a4f,10.69624714938679
6da6012c-6ace-43ad-95da-75e7d9e23a4f,567c6d0d-f2de-4451-9023-cd454e34a84f,11.202807773689557
567c6d0d-f2de-4451-9023-cd454e34a84f,d9bc7875-1da9-4f72-adb4-26aa4766b4fc,11.398644104903042
d9bc7875-1da9-4f72-adb4-26aa4766b4fc,224bd974-2117-48bb-9de9-8e8e2496dec7,11.398292121577555
224bd974-2117-48bb-9de9-8e8e2496dec7,afc6df24-c531-4555-9782-aef333d9894e,22.796094279156563
afc6df24-c531-4555-9782-aef333d9894e,0c611117-37d7-469b-8572-bd96d992d7f8,20.02055675897297
0c611117-37d7-469b-8572-bd96d992d7f8,612ea4cd-9896-490f-aa28-a6835ff6e11c,10.710993562268259
612ea4cd-9896-490f-aa28-a6835ff6e11c,d269e6c1-c2a2-4332-bb09-5db24b0e2742,10.712980362255458
